country,protocol,port,packet_size,duration_sec,vpn_connection,firewall_action,cloudflare_flag,endpoint_detected,user_id,service_target,year,month,day,hour,threat_type
2,0,8080,1.6683553014873944,2.2,0,deny,0,1,624,Formulario de denuncias,2022,1,24,0,2
3,1,25,1.1979669377652646,1.93,0,deny,0,1,36,Web institucional,2021,6,15,0,6
3,3,110,0.001700083832335793,2.21,0,deny,0,0,274,Portal de constancias,2020,1,28,0,3
2,1,22,-1.6888327157375518,1.93,0,deny,0,0,96,Portal de constancias,2024,9,11,0,1
5,4,22,1.2672119253182685,0.04,0,allow,0,1,464,Web institucional,2019,7,16,0,4
2,3,443,1.3149670891479264,3.87,0,deny,1,1,279,Web institucional,2023,3,30,0,5
1,3,53,-0.19887160425222714,1.47,0,allow,0,0,222,Sistema de óptica,2022,6,9,0,5
2,4,25,-1.5551182570145097,1.06,0,deny,0,0,481,Portal de constancias,2020,2,10,0,5
6,2,110,-0.09381024382697989,5.99,0,allow,0,0,217,Web institucional,2023,1,17,0,4
2,3,22,0.8302521762768993,0.62,0,allow,0,0,237,Sistema de óptica,2019,11,9,0,1
4,0,443,-0.8316275249951935,1.61,1,allow,0,0,549,Sistema de óptica,2023,4,8,0,0
2,2,25,-0.46152500531534524,0.27,0,deny,0,1,575,Sistema de óptica,2019,6,28,0,7
6,3,80,0.12825126798092906,0.55,1,allow,0,0,670,Web institucional,2023,1,21,0,7
1,3,443,1.1454362575526411,6.95,0,allow,0,0,657,Portal de constancias,2024,7,31,0,4
4,4,110,0.8350276926598651,0.81,0,alert,0,1,335,Web institucional,2022,9,28,0,3
2,0,8080,-0.9510154345693381,3.69,0,allow,0,0,133,Formulario de denuncias,2023,5,18,0,6
2,2,22,-0.6597089352084253,2.04,0,deny,0,0,682,Portal de constancias,2022,1,13,0,1
4,0,80,-1.5455672242485783,0.65,0,allow,0,1,8,Sistema de óptica,2019,4,8,0,0
4,0,443,0.10437368606610015,0.19,0,allow,0,1,160,Sistema de óptica,2022,1,18,0,6
3,0,3306,0.39568018542701294,1.19,0,alert,0,0,230,Sistema de óptica,2021,8,1,0,1
2,4,3389,-0.4782393126557255,4.89,0,allow,0,1,287,Portal de constancias,2022,1,22,0,0
5,4,3389,0.7419051231920323,0.98,0,allow,0,1,425,Web institucional,2024,2,14,0,5
2,3,80,-1.2065055610580075,2.02,0,allow,0,0,655,Formulario de denuncias,2020,1,31,0,2
2,0,22,-0.752831504676258,4.54,0,deny,0,1,315,Sistema de óptica,2019,2,8,0,6
3,3,53,0.3885169108525643,2.86,0,allow,0,0,348,Web institucional,2019,12,27,0,5
6,3,110,-0.6692599679743568,0.56,0,allow,0,0,674,Portal de constancias,2022,8,22,0,6
5,4,443,-1.2375464175472852,0.57,0,allow,0,0,575,Portal de constancias,2022,12,14,0,3
2,1,110,0.9568033604254925,4.41,0,deny,0,1,454,Formulario de denuncias,2019,7,12,0,5
2,4,21,0.2333126284061763,0.55,0,allow,0,1,443,Web institucional,2023,3,5,0,7
4,4,8080,0.19033298095948425,1.71,0,allow,0,1,253,Portal de constancias,2020,7,6,0,5
2,3,110,0.020802149364198927,0.18,1,deny,0,1,308,Portal de constancias,2023,9,17,0,4
3,3,3306,1.5919470393599418,3.27,0,deny,0,1,509,Web institucional,2021,7,13,0,3
3,2,3389,-1.0250359385053078,2.78,1,deny,0,0,327,Web institucional,2020,3,19,0,3
6,4,21,1.3173548473394092,1.36,0,deny,0,0,90,Portal de constancias,2023,1,22,0,0
5,1,80,-0.6406068696765621,0.33,0,allow,0,1,197,Portal de constancias,2021,3,12,0,4
6,4,22,0.9520278440425268,1.2,0,deny,0,1,603,Portal de constancias,2020,11,1,0,3
2,4,53,0.039904214896062065,1.14,0,allow,0,0,121,Web institucional,2024,12,3,0,0
2,2,443,1.4916611953176604,0.07,0,allow,0,1,502,Sistema de óptica,2020,5,10,0,5
2,3,25,1.2887017490416146,3.87,1,allow,1,1,485,Sistema de óptica,2020,12,20,0,3
1,0,3306,0.7872725288302073,1.86,0,deny,0,0,276,Portal de constancias,2020,11,2,0,5
1,0,110,-0.5689741239320754,1.04,1,deny,0,0,631,Portal de constancias,2020,2,13,0,1
0,2,22,0.593864115320093,4.93,1,deny,0,0,125,Formulario de denuncias,2019,1,25,0,3
2,0,8080,-0.2657288336137481,0.15,0,allow,0,0,586,Web institucional,2022,5,10,0,5
2,3,3389,-0.8316275249951935,1.56,0,allow,0,0,120,Sistema de óptica,2022,11,10,0,3
4,4,110,-0.3540758866986151,3.2,1,allow,0,0,296,Formulario de denuncias,2022,1,17,0,0
1,3,53,1.2910895072330975,0.1,0,deny,1,1,220,Web institucional,2022,1,28,0,3
2,4,80,-1.5360161914826467,2.43,0,deny,0,0,263,Sistema de óptica,2023,6,5,0,5
4,2,3306,-0.7886478775485014,5.38,0,deny,0,0,585,Sistema de óptica,2019,4,23,0,4
5,3,3306,0.07572058776830544,0.73,1,deny,1,0,694,Web institucional,2020,2,3,0,3
2,3,8080,0.24763917755507367,4.27,0,allow,0,0,529,Formulario de denuncias,2019,4,23,0,3
1,4,53,-1.2279953847813536,4.49,1,allow,0,1,431,Portal de constancias,2024,5,5,0,4
3,1,8080,1.520314293615455,1.86,0,deny,0,1,681,Sistema de óptica,2020,6,27,0,6
6,3,8080,-1.3187301960577034,0.07,0,allow,0,1,647,Portal de constancias,2024,7,1,0,4
0,0,8080,-0.3922800177623414,1.32,0,deny,0,0,84,Portal de constancias,2021,5,18,0,0
3,4,3389,0.5819253243626785,3.61,0,alert,0,0,557,Portal de constancias,2020,1,26,0,5
4,2,3389,-0.36123916127306377,6.63,0,allow,0,1,656,Web institucional,2024,9,26,0,5
0,2,80,-1.416628281908502,2.54,0,allow,0,0,208,Portal de constancias,2021,12,15,0,1
4,1,21,0.37896587808663273,4.6,0,allow,0,1,666,Sistema de óptica,2023,4,7,0,3
1,3,80,0.29539434138473153,8.54,1,allow,0,0,455,Portal de constancias,2020,9,8,0,6
5,0,443,-1.4619956875466769,0.65,0,deny,0,1,217,Portal de constancias,2020,9,23,0,1
6,0,53,-0.24423900989040206,3.45,0,allow,1,0,454,Portal de constancias,2023,3,30,0,3
1,1,8080,0.505517062235226,1.38,0,alert,0,0,136,Portal de constancias,2022,11,11,0,1
1,2,25,-1.1229340243561063,0.52,0,deny,0,1,301,Portal de constancias,2020,8,14,0,2
1,1,21,-1.0154849057393762,0.82,0,allow,0,0,429,Web institucional,2023,2,16,0,3
2,3,3306,-0.8817704470163342,0.18,0,allow,0,0,241,Sistema de óptica,2019,6,27,0,6
4,3,443,1.5919470393599418,6.83,0,allow,0,1,215,Sistema de óptica,2024,4,8,0,3
3,0,21,0.9281502621276979,5.22,0,allow,0,0,700,Web institucional,2020,2,8,0,6
5,3,22,1.5059877444665577,1.58,0,allow,0,1,462,Sistema de óptica,2021,6,15,0,2
6,3,25,-1.7103225394608976,0.51,0,allow,0,0,216,Formulario de denuncias,2022,4,11,0,2
3,3,53,1.0069462824466333,4.36,1,allow,0,0,360,Web institucional,2022,1,9,0,7
2,2,3306,-1.0680155859519997,0.57,1,allow,0,1,583,Formulario de denuncias,2024,4,24,0,4
2,2,25,1.0499259298933254,2.78,0,allow,0,1,316,Web institucional,2022,10,21,0,6
2,2,443,1.1406607411696752,2.56,0,allow,0,0,549,Sistema de óptica,2019,12,18,0,5
2,2,3306,-0.3684024358475125,1.43,0,allow,0,0,328,Web institucional,2023,1,18,0,0
2,0,22,0.9759054259573557,0.29,0,allow,0,0,222,Web institucional,2024,6,26,0,3
5,4,8080,-0.05083059638028783,2.42,0,deny,0,1,628,Portal de constancias,2024,10,27,0,5
5,3,25,0.40284346000146165,0.23,0,allow,0,0,251,Formulario de denuncias,2021,10,20,0,4
0,1,3306,-1.4428936220148139,7.74,0,allow,0,0,411,Portal de constancias,2020,9,19,0,3
2,4,22,0.5341701605330207,3.45,0,allow,0,1,619,Formulario de denuncias,2019,5,12,0,6
6,1,22,0.6631091028730969,1.49,0,allow,0,1,366,Web institucional,2022,12,18,0,6
2,4,21,1.1908036631908159,3.83,0,allow,0,0,510,Web institucional,2021,2,10,0,5
1,4,8080,-0.664484451591391,0.23,0,deny,0,0,459,Portal de constancias,2021,6,13,0,3
2,1,25,0.16884315723613824,0.49,0,deny,0,0,16,Web institucional,2019,8,13,0,7
2,1,80,-0.22752470255002183,2.48,0,deny,0,0,175,Sistema de óptica,2022,5,2,0,3
2,3,22,0.8636807909576598,0.13,0,allow,0,0,125,Web institucional,2019,6,20,0,3
3,1,25,1.2863139908501318,0.63,0,alert,0,1,484,Portal de constancias,2024,8,18,0,0
6,3,110,-1.1874034955261443,1.08,0,allow,0,0,300,Web institucional,2020,2,9,0,2
4,0,21,-1.5980979044612018,0.16,0,allow,0,0,517,Web institucional,2024,4,15,0,2
6,0,53,0.6249049718093705,0.94,0,allow,0,0,292,Formulario de denuncias,2022,6,9,0,6
3,4,3389,0.7204152994686863,3.05,0,alert,0,0,482,Web institucional,2019,5,24,0,1
0,0,443,-1.239934175738768,3.55,0,deny,0,1,500,Sistema de óptica,2020,12,9,0,6
2,1,8080,-0.2705043499967139,2.08,0,alert,1,0,251,Web institucional,2019,9,21,0,0
2,3,3389,-0.9939950820160302,0.76,0,allow,0,0,495,Sistema de óptica,2019,4,29,0,0
6,3,53,-1.041750245845688,1.57,0,allow,0,1,57,Web institucional,2023,7,8,0,3
6,0,22,1.6038858303173562,0.01,0,allow,1,0,78,Portal de constancias,2022,6,28,0,3
6,2,80,-0.2418512516989192,0.01,0,allow,1,1,331,Formulario de denuncias,2021,6,12,0,1
6,2,53,0.35986381255476957,0.8,0,allow,0,0,426,Portal de constancias,2020,2,11,0,5
6,4,443,-1.614812211801582,0.68,0,alert,0,0,67,Sistema de óptica,2024,1,18,0,0
4,0,8080,1.5131510190410065,1.0,0,deny,0,1,246,Sistema de óptica,2023,10,29,0,1
6,2,3389,-0.46630052169831104,0.46,0,allow,0,1,258,Formulario de denuncias,2020,5,12,0,3
3,1,3389,-0.42570863244310186,0.25,0,deny,0,0,248,Portal de constancias,2024,10,11,0,7
6,1,22,1.369885527552033,0.61,0,alert,0,0,559,Sistema de óptica,2019,1,11,0,3
6,3,21,-0.8769949306333684,9.91,0,deny,0,1,504,Formulario de denuncias,2023,3,22,0,6
6,2,110,1.6349266868066339,3.33,0,deny,0,0,129,Portal de constancias,2024,6,16,0,6
4,2,443,0.018414391172716038,0.77,1,allow,1,0,138,Portal de constancias,2024,4,29,0,6
3,3,21,0.5317824023415378,2.66,0,allow,0,1,425,Portal de constancias,2022,4,4,0,6
6,3,80,-1.6434653100993768,0.54,0,deny,0,1,581,Formulario de denuncias,2024,10,5,0,2
1,1,443,-1.2375464175472852,2.49,1,allow,0,1,665,Portal de constancias,2023,9,11,0,3
4,1,53,-0.8316275249951935,3.17,0,allow,0,0,466,Formulario de denuncias,2022,11,5,0,7
2,4,443,-0.709851857229566,0.39,0,allow,0,1,312,Web institucional,2024,9,4,0,2
6,1,22,1.3173548473394092,2.93,0,deny,0,1,670,Formulario de denuncias,2022,4,3,0,6
2,2,21,-1.3975262163766389,4.06,1,alert,0,0,142,Portal de constancias,2019,4,2,0,1
5,1,21,-0.18693281329481268,3.53,0,deny,0,0,680,Formulario de denuncias,2023,4,18,0,5
0,0,21,-1.0250359385053078,0.47,0,deny,0,0,525,Portal de constancias,2019,6,16,0,4
2,3,22,-1.5861591135037874,2.24,0,deny,0,0,430,Portal de constancias,2021,10,9,0,2
1,2,25,-0.25379004265633365,0.28,0,allow,0,0,138,Web institucional,2019,7,2,0,0
2,0,25,0.46731293117149975,0.74,0,deny,0,0,411,Web institucional,2020,4,30,0,1
3,3,22,-1.4667712039296428,0.92,0,allow,0,0,629,Formulario de denuncias,2022,6,19,0,5
6,1,443,-1.3640976016958783,1.64,0,deny,0,1,340,Sistema de óptica,2024,6,22,0,3
1,3,8080,0.49119051308632866,2.3,1,allow,1,0,406,Portal de constancias,2024,11,21,0,5
2,2,8080,0.8063745943620704,2.07,0,allow,1,1,545,Portal de constancias,2019,8,3,0,7
2,4,22,-0.9868318074415815,2.7,1,allow,0,0,676,Web institucional,2023,5,14,0,0
1,2,22,-0.6716477261658398,0.87,1,deny,0,0,519,Sistema de óptica,2023,2,20,0,2
5,4,80,-0.2323002189329876,1.37,0,allow,0,1,493,Web institucional,2022,11,4,0,0
1,0,3389,1.5155387772324893,0.82,1,deny,1,0,576,Web institucional,2020,3,20,0,2
0,0,25,0.8947216474469374,2.46,1,alert,1,0,501,Portal de constancias,2024,9,10,0,5
2,0,110,-0.25856555903929945,3.11,0,allow,1,0,101,Sistema de óptica,2023,11,6,0,3
4,4,3389,-1.6291387609504795,5.26,0,deny,0,1,166,Formulario de denuncias,2019,5,28,0,7
2,0,3306,-0.9677297419097184,0.59,0,allow,0,0,647,Sistema de óptica,2020,12,12,0,6
6,1,443,0.3550882961718038,1.63,1,allow,0,0,383,Portal de constancias,2020,6,14,0,5
2,2,25,-0.6000149804213529,2.17,0,allow,0,0,437,Portal de constancias,2022,9,11,0,7
1,4,110,0.46731293117149975,3.29,1,allow,0,0,384,Portal de constancias,2023,8,23,0,6
0,4,443,0.9926197332977359,0.99,0,allow,0,0,445,Web institucional,2021,7,12,0,7
2,0,25,-0.7194028899954976,1.11,0,deny,0,1,357,Formulario de denuncias,2022,8,22,0,4
1,4,8080,1.1215586756378122,0.24,0,allow,1,0,647,Web institucional,2019,1,16,0,3
1,3,53,-0.6477701442510109,0.75,0,deny,0,0,641,Formulario de denuncias,2022,10,25,0,0
2,3,21,1.2695996835097514,1.09,0,alert,1,0,656,Web institucional,2019,5,13,0,1
0,3,3306,1.369885527552033,1.16,0,deny,0,1,415,Formulario de denuncias,2023,4,8,0,3
2,1,21,-0.5474843002087294,0.95,0,deny,0,0,92,Sistema de óptica,2021,6,21,0,6
2,1,22,1.016497315212565,0.26,1,allow,0,0,621,Portal de constancias,2020,9,16,0,5
3,0,25,-0.554647574783178,3.96,0,allow,0,0,76,Sistema de óptica,2020,11,23,0,4
2,0,80,-0.3039329646774744,0.28,0,deny,0,0,50,Web institucional,2020,4,27,0,6
4,2,3389,-0.6549334188254595,0.13,0,deny,0,0,578,Sistema de óptica,2020,1,15,0,0
2,4,8080,-0.7695458120166383,0.4,0,deny,1,0,632,Sistema de óptica,2021,9,27,0,1
2,4,25,-0.6883620335062199,4.22,0,allow,0,0,344,Sistema de óptica,2020,7,24,0,1
4,2,443,1.4176406913816908,1.81,1,deny,0,0,510,Portal de constancias,2020,6,5,0,4
3,2,8080,1.6206001376577366,0.2,0,allow,0,0,43,Sistema de óptica,2020,12,26,0,5
1,1,53,-0.15589195680553508,0.35,0,allow,0,1,160,Formulario de denuncias,2021,11,20,0,6
0,0,3306,-1.5407917078656124,1.76,0,allow,0,0,157,Sistema de óptica,2019,2,16,0,5
2,3,25,0.4338843164907392,0.71,0,allow,0,0,489,Portal de constancias,2022,2,25,0,4
0,1,53,1.677906334253326,2.58,0,deny,0,0,295,Sistema de óptica,2020,11,23,0,1
5,0,3389,0.3312107142569749,2.38,0,allow,0,1,303,Web institucional,2022,10,4,0,4
2,1,110,-0.865056139675954,0.02,0,deny,0,0,536,Portal de constancias,2021,2,12,0,6
6,3,53,1.1836403886163673,1.13,0,allow,1,0,364,Web institucional,2024,6,8,0,1
2,4,53,-0.21797366978409027,3.11,1,alert,0,0,107,Sistema de óptica,2024,4,22,0,0
2,3,25,1.057089204467774,2.01,0,allow,0,0,577,Sistema de óptica,2024,7,13,0,7
2,1,21,-0.02456525627397602,0.45,0,allow,0,1,233,Sistema de óptica,2023,1,19,0,1
6,2,21,-0.910423545314129,0.68,1,allow,0,1,366,Sistema de óptica,2019,8,2,0,3
5,1,3389,0.7228030576601692,0.48,1,deny,0,1,639,Formulario de denuncias,2022,9,7,0,7
2,3,443,0.7681704632983442,2.5,0,allow,0,1,533,Sistema de óptica,2023,5,2,0,0
5,4,8080,0.25002693574655654,3.18,1,allow,1,0,261,Portal de constancias,2023,7,27,0,1
6,3,110,1.1048443682974318,1.59,1,allow,0,0,686,Sistema de óptica,2024,9,3,0,7
1,3,8080,0.6249049718093705,0.25,1,alert,0,0,265,Portal de constancias,2019,4,26,0,1
5,1,3389,-0.25856555903929945,0.1,0,deny,1,0,298,Sistema de óptica,2019,10,8,0,2
2,4,80,-1.485873269461506,0.25,0,allow,0,0,460,Web institucional,2021,9,1,0,5
0,2,25,0.9162114711702835,2.0,0,allow,0,0,461,Portal de constancias,2021,9,22,0,1
2,2,3389,0.24525141936359077,4.08,1,allow,0,0,501,Sistema de óptica,2020,9,8,0,4
1,4,3306,1.5680694574451128,3.95,0,allow,1,0,442,Portal de constancias,2024,7,24,0,7
0,3,22,-0.3254227884008204,2.43,0,allow,0,0,617,Portal de constancias,2024,8,20,0,3
2,1,25,-0.2346879771244705,1.36,0,allow,0,0,276,Sistema de óptica,2021,9,4,0,2
2,2,3306,-1.0584645531860681,0.76,0,allow,0,0,385,Portal de constancias,2021,8,4,0,3
2,2,3389,0.1163124770235146,0.82,0,deny,0,1,113,Portal de constancias,2019,7,30,0,5
4,1,110,-0.6382191114850793,3.48,0,allow,0,0,86,Sistema de óptica,2024,7,10,0,1
6,2,443,-1.4261793146744335,1.49,1,allow,0,0,59,Web institucional,2024,2,29,0,4
0,4,443,-1.2351586593558022,2.01,1,deny,0,1,629,Portal de constancias,2022,10,25,0,4
0,1,110,-0.2633410754222652,1.02,0,allow,0,0,395,Sistema de óptica,2020,7,15,0,4
2,2,22,0.4529863820226024,1.88,1,allow,0,0,382,Sistema de óptica,2022,8,7,0,7
0,2,8080,-1.287689339568426,2.37,0,allow,0,0,156,Formulario de denuncias,2024,4,9,0,1
1,0,3306,-0.2108103952096416,2.31,0,allow,0,0,155,Sistema de óptica,2022,3,4,0,6
3,4,8080,-0.4782393126557255,3.88,1,allow,0,0,345,Web institucional,2023,2,25,0,2
2,4,53,1.2648241671267857,0.85,0,alert,0,1,598,Portal de constancias,2023,7,11,0,0
2,3,110,-1.0369747294627223,6.28,0,allow,0,0,608,Sistema de óptica,2024,1,18,0,3
4,3,3389,-0.12246334212477458,2.02,0,allow,0,0,570,Sistema de óptica,2023,8,2,0,3
4,0,25,1.0403748971273938,2.14,1,allow,0,0,670,Sistema de óptica,2019,4,25,0,1
4,4,3389,-0.007850948933595775,2.21,1,deny,0,0,152,Web institucional,2024,12,20,0,4
6,3,3389,1.7447635636148469,2.68,0,deny,0,0,430,Portal de constancias,2020,3,1,0,4
4,3,443,1.365110011169067,0.79,0,allow,0,0,652,Sistema de óptica,2021,4,21,0,2
2,2,22,0.548496709681918,3.46,0,allow,0,1,371,Web institucional,2019,12,21,0,7
2,2,110,1.5274775681899038,0.51,0,allow,1,0,382,Portal de constancias,2024,9,8,0,0
6,1,3306,-0.49017810361313996,1.37,0,allow,0,0,67,Portal de constancias,2024,5,12,0,2
2,2,3389,0.006475600215301577,1.19,0,alert,0,1,512,Web institucional,2021,12,31,0,0
2,1,110,-1.5885468716952702,1.77,0,allow,0,0,273,Sistema de óptica,2019,6,14,0,6
6,4,8080,1.1621505648930213,1.44,0,allow,0,0,406,Sistema de óptica,2023,1,19,0,5
0,1,25,-1.4978120604189205,2.31,0,allow,0,0,389,Sistema de óptica,2019,12,10,0,5
3,4,53,-0.034116289039907585,4.03,0,deny,0,0,189,Web institucional,2024,6,7,0,2
4,3,25,1.4821101625517288,1.06,0,deny,0,1,356,Portal de constancias,2020,10,21,0,6
2,1,3306,1.6993961579766719,0.25,0,allow,0,0,407,Portal de constancias,2023,10,30,0,5
4,1,80,0.04467973127902785,5.08,0,deny,0,1,258,Web institucional,2022,2,12,0,2
4,3,443,-0.14395316584812062,2.94,0,allow,0,0,564,Formulario de denuncias,2023,8,15,0,1
2,0,3306,-0.6573211770169424,1.96,0,deny,0,1,649,Formulario de denuncias,2023,5,26,0,0
1,2,80,0.5007415458522602,6.91,1,alert,0,1,356,Formulario de denuncias,2024,10,30,0,7
3,2,21,0.9854564587232872,2.79,0,allow,0,1,32,Sistema de óptica,2023,7,14,0,1
2,4,3306,-0.3922800177623414,7.45,0,deny,0,0,527,Formulario de denuncias,2020,9,25,0,1
2,4,25,-0.7743213283996041,0.79,1,allow,0,0,597,Web institucional,2020,5,12,0,5
2,4,25,0.15690436627872376,1.9,0,allow,0,0,124,Sistema de óptica,2020,1,1,0,6
6,0,22,1.4677836134028315,0.85,0,allow,0,0,536,Formulario de denuncias,2024,2,29,0,7
2,1,443,-1.106219717015726,8.57,0,allow,0,1,694,Sistema de óptica,2021,2,19,0,6
3,0,8080,0.18555746457651848,1.05,0,allow,0,0,351,Formulario de denuncias,2023,4,26,0,0
2,2,443,-0.5665863657405925,2.81,0,deny,1,0,76,Sistema de óptica,2023,10,3,0,7
2,3,443,0.48880275489484576,7.0,0,deny,0,0,490,Web institucional,2023,12,12,0,1
0,1,110,-0.6501579024424937,5.24,0,allow,0,0,171,Sistema de óptica,2020,5,8,0,7
2,3,8080,-1.309179163291772,0.93,0,allow,0,0,163,Sistema de óptica,2019,7,28,0,0
6,1,53,-0.5498720584002122,3.06,0,allow,0,0,162,Sistema de óptica,2023,5,29,0,2
2,3,25,-1.1205462661646235,0.55,0,allow,0,0,382,Sistema de óptica,2022,9,2,0,3
1,0,21,-0.20603487882667582,2.47,0,deny,0,0,486,Sistema de óptica,2024,1,15,0,7
2,4,3306,-1.6768939247801373,2.28,0,allow,0,1,534,Formulario de denuncias,2023,11,3,0,1
2,0,22,1.343620187445721,0.08,1,alert,0,1,182,Sistema de óptica,2023,7,28,0,1
6,1,3389,-0.5068924109535202,0.66,0,deny,0,1,333,Sistema de óptica,2019,9,8,0,3
2,4,22,0.0876593787257199,4.45,0,allow,0,1,182,Sistema de óptica,2019,8,31,0,0
4,4,3306,-0.42809639063458477,0.17,0,allow,0,0,306,Portal de constancias,2020,7,6,0,7
2,4,21,-0.15827971499701796,6.94,0,allow,0,0,569,Formulario de denuncias,2022,8,28,0,1
6,4,25,-1.4500568965892624,1.68,0,allow,0,0,109,Portal de constancias,2020,6,17,0,7
4,3,8080,0.5986396317030588,4.92,0,allow,0,0,70,Sistema de óptica,2021,4,2,0,4
4,4,80,1.3292936382968237,0.25,0,alert,0,0,206,Portal de constancias,2020,7,12,0,4
4,1,110,-0.8292397668037106,0.43,0,allow,0,0,276,Portal de constancias,2021,1,27,0,5
6,1,443,-0.7934233939314672,2.19,0,allow,0,0,506,Sistema de óptica,2020,2,5,0,6
3,3,3306,-0.9629542255267526,1.61,0,allow,0,0,572,Portal de constancias,2022,10,14,0,2
2,2,53,-0.1487286822310864,0.35,0,deny,0,0,533,Portal de constancias,2022,6,21,0,1
4,3,21,0.5246191277670891,1.29,0,allow,0,0,513,Web institucional,2020,8,26,0,0
6,1,25,-1.727036846801278,0.72,1,alert,0,0,257,Sistema de óptica,2022,10,1,0,0
1,2,3306,0.7944358034046559,11.7,0,allow,0,1,101,Web institucional,2024,7,1,0,1
4,2,3306,1.5943347975514248,2.68,0,allow,0,0,23,Sistema de óptica,2024,11,27,0,4
0,4,25,-1.438118105631848,0.31,0,allow,0,0,107,Portal de constancias,2019,3,13,0,3
1,4,22,1.2743751998927173,2.92,0,allow,0,0,137,Sistema de óptica,2020,8,12,0,4
2,4,443,-0.578525156698007,1.42,1,alert,0,0,560,Web institucional,2019,1,2,0,1
4,0,22,0.2428636611721079,0.52,0,allow,1,1,394,Formulario de denuncias,2019,1,14,0,1
0,2,53,-0.576137398506524,1.52,1,allow,0,0,413,Formulario de denuncias,2019,10,16,0,0
2,4,8080,-0.40183105052827295,3.22,0,deny,0,1,302,Web institucional,2019,8,15,0,4
3,3,25,-1.0560767949945853,0.72,0,alert,0,0,458,Web institucional,2019,12,22,0,5
4,0,21,0.33359847244845775,0.7,1,deny,0,0,344,Formulario de denuncias,2021,9,25,0,2
2,0,110,0.2977820995762144,0.14,0,allow,0,0,366,Portal de constancias,2019,4,7,0,4
6,1,443,-0.7647702956336725,6.71,0,allow,0,0,172,Portal de constancias,2022,7,29,0,6
6,3,22,0.1210879934064804,1.15,0,allow,0,1,379,Formulario de denuncias,2021,1,9,0,2
2,0,25,-1.1850157373346615,4.2,0,alert,0,0,490,Sistema de óptica,2022,1,3,0,5
2,2,443,1.1287219502122607,2.61,0,allow,0,0,502,Sistema de óptica,2023,5,11,0,5
6,0,53,1.7447635636148469,5.34,0,deny,0,1,477,Formulario de denuncias,2024,1,1,0,6
4,3,53,-1.065627827760517,1.34,0,allow,0,1,265,Web institucional,2019,2,28,0,0
2,0,443,-1.6076489372271334,0.02,1,allow,0,0,401,Portal de constancias,2022,1,20,0,3
6,1,3389,1.6874573670192574,0.42,1,deny,0,0,349,Formulario de denuncias,2024,1,6,0,2
2,1,8080,-0.6095660131872845,3.91,1,allow,0,0,373,Formulario de denuncias,2020,2,3,0,6
0,3,3389,0.815925627128002,0.28,0,allow,0,1,237,Formulario de denuncias,2024,3,10,0,1
2,3,8080,-1.242321933930251,3.51,0,allow,0,0,34,Formulario de denuncias,2020,7,17,0,0
6,4,25,1.0451504135103595,0.07,0,allow,0,0,96,Portal de constancias,2023,11,8,0,3
3,2,443,0.350312779788838,1.28,0,allow,0,0,412,Web institucional,2021,2,15,0,6
6,2,53,-0.19409608786926136,8.21,1,deny,0,1,445,Portal de constancias,2023,11,23,0,3
2,2,110,-1.7365878795672096,0.37,0,deny,0,0,673,Web institucional,2019,8,30,0,1
5,3,21,1.6277634122321851,0.26,1,deny,0,0,681,Portal de constancias,2020,6,10,0,7
4,2,110,0.815925627128002,2.07,0,deny,0,0,538,Formulario de denuncias,2022,11,10,0,4
3,3,53,0.7920480452131731,0.0,1,alert,0,0,347,Formulario de denuncias,2024,9,24,0,2
3,1,3306,0.2309248702146934,3.44,0,deny,1,1,119,Formulario de denuncias,2019,10,9,0,0
5,3,25,-0.031728530848424696,0.09,0,deny,1,0,619,Formulario de denuncias,2023,6,17,0,7
2,2,443,0.5890885989371272,0.73,0,allow,0,1,430,Formulario de denuncias,2023,5,15,0,5
3,0,21,-0.9151990616970948,0.47,1,deny,0,0,25,Sistema de óptica,2022,3,5,0,0
2,1,110,1.035599380744428,0.75,0,allow,1,1,256,Formulario de denuncias,2022,3,12,0,3
6,4,8080,1.0547014462762911,0.62,0,allow,0,1,595,Portal de constancias,2024,3,25,0,2
4,2,21,0.42194552553332476,0.11,0,allow,0,0,148,Formulario de denuncias,2024,4,5,0,4
2,0,21,1.0976810937229833,0.37,0,allow,0,1,663,Portal de constancias,2023,6,21,0,7
4,4,3306,-0.6095660131872845,3.96,0,allow,0,1,557,Portal de constancias,2020,7,7,0,4
2,1,21,-1.6983837485034832,0.55,0,allow,0,0,424,Formulario de denuncias,2022,12,21,0,3
3,3,80,0.6702723774475455,3.22,1,deny,1,0,187,Formulario de denuncias,2021,1,24,0,3
2,0,80,1.7352125308489152,8.08,0,deny,0,1,672,Web institucional,2022,1,15,0,6
1,1,21,-0.7026885826551174,0.45,0,allow,0,0,108,Formulario de denuncias,2019,11,16,0,6
3,4,3389,-0.9892195656330643,6.02,1,deny,0,0,677,Formulario de denuncias,2022,11,5,0,6
2,4,22,1.1645383230845041,2.09,0,deny,0,1,51,Portal de constancias,2021,4,9,0,7
6,0,443,-1.1396483316964865,2.47,0,allow,0,0,271,Sistema de óptica,2023,7,16,0,7
1,0,25,-1.6195877281845479,5.05,1,deny,0,0,435,Formulario de denuncias,2020,5,7,0,4
1,2,80,1.677906334253326,0.13,0,allow,0,0,487,Sistema de óptica,2019,4,16,0,6
1,0,110,-1.239934175738768,2.01,0,deny,0,0,437,Sistema de óptica,2023,10,30,0,5
2,2,22,1.720885981700018,0.8,1,allow,0,0,664,Formulario de denuncias,2019,8,21,0,6
